IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor
493,4/24/2015,2015,04,201504,42949,5,1432.96,12
494,4/24/2015,2015,04,201504,42951,5,2227.25,1
495,4/24/2015,2015,04,201504,42952,4,2995.28,5
496,4/24/2015,2015,04,201504,42953,10,2443.39,2
497,4/24/2015,2015,04,201504,42956,7,1397.28,10
498,4/24/2015,2015,04,201504,42958,7,2948.32,10
499,4/24/2015,2015,04,201504,42961,27,1878.43,10
500,4/24/2015,2015,04,201504,42963,8,1555.74,7
501,4/24/2015,2015,04,201504,42966,1,2591.36,9
502,4/24/2015,2015,04,201504,42967,26,2251,3
503,4/24/2015,2015,04,201504,42969,11,2409.4,8
504,4/24/2015,2015,04,201504,42971,9,2064.06,12
505,4/24/2015,2015,04,201504,43031,15,761.17,7
506,4/24/2015,2015,04,201504,43032,7,,4
507,4/24/2015,2015,04,201504,43035,7,699.89,4
508,4/24/2015,2015,04,201504,43036,5,476.02,7
509,4/24/2015,2015,04,201504,43040,19,514.89,6
510,4/24/2015,2015,04,201504,43043,3,856.74,3
511,4/24/2015,2015,04,201504,42816,11,,5
512,4/24/2015,2015,04,201504,42817,8,626.58,6
513,4/24/2015,2015,04,201504,42818,6,1170.95,14
514,4/24/2015,2015,04,201504,42822,8,571.96,7
515,4/24/2015,2015,04,201504,42824,15,375.44,13
516,4/24/2015,2015,04,201504,42826,4,353.74,6
517,4/24/2015,2015,04,201504,42829,8,671.12,13
518,4/24/2015,2015,04,201504,42831,2,247.63,12
519,4/24/2015,2015,04,201504,42848,5,958.04,11
520,4/24/2015,2015,04,201504,42849,16,1193.83,12
521,4/24/2015,2015,04,201504,42815,10,388.34,8
522,4/24/2015,2015,04,201504,42903,7,193.17,11
523,4/24/2015,2015,04,201504,42904,7,102.2,4
524,4/24/2015,2015,04,201504,42905,12,352.16,4
525,4/24/2015,2015,04,201504,42864,11,147.82,3
526,4/24/2015,2015,04,201504,42865,2,153.97,5
527,4/24/2015,2015,04,201504,42866,2,127.5,13
528,4/24/2015,2015,04,201504,42868,5,152.67,7
529,4/24/2015,2015,04,201504,42869,1,134.31,9
530,4/24/2015,2015,04,201504,42871,3,381.01,12
531,4/24/2015,2015,04,201504,42872,11,340.1,7
532,4/24/2015,2015,04,201504,42878,7,344.44,7
533,4/24/2015,2015,04,201504,42879,20,340.35,13
534,4/24/2015,2015,04,201504,42880,3,344.13,9
535,4/24/2015,2015,04,201504,42884,5,374.55,1
536,4/24/2015,2015,04,201504,42886,14,386.72,2
537,4/24/2015,2015,04,201504,42887,7,307.2,7
538,4/24/2015,2015,04,201504,42888,11,389.89,6
539,4/24/2015,2015,04,201504,42892,12,399.97,11
540,4/24/2015,2015,04,201504,42894,14,408.55,2
541,4/24/2015,2015,04,201504,42895,8,357.91,6
542,4/24/2015,2015,04,201504,42897,4,400.88,9
543,4/24/2015,2015,04,201504,42985,8,1030.58,13
544,4/24/2015,2015,04,201504,42989,12,251.29,5
545,4/24/2015,2015,04,201504,42990,7,270.31,7
546,4/24/2015,2015,04,201504,42991,12,276.19,10
547,4/24/2015,2015,04,201504,42992,19,439.23,5
548,4/24/2015,2015,04,201504,42993,3,314.93,8
549,4/24/2015,2015,04,201504,42996,3,356.35,9
550,4/24/2015,2015,04,201504,42997,17,321.92,2
551,4/24/2015,2015,04,201504,42999,20,396.67,2
552,4/24/2015,2015,04,201504,43001,3,433.08,6
553,4/24/2015,2015,04,201504,43002,18,270.73,13
554,4/24/2015,2015,04,201504,43004,11,225.75,12
555,4/24/2015,2015,04,201504,43008,11,296.44,4
556,4/24/2015,2015,04,201504,43010,28,241.07,13
557,4/24/2015,2015,04,201504,43011,5,254.42,3
558,4/24/2015,2015,04,201504,43013,5,274.1,11
559,4/24/2015,2015,04,201504,43015,5,382.81,2
560,4/24/2015,2015,04,201504,43018,5,306.04,8
561,4/24/2015,2015,04,201504,43019,5,258.82,4
562,4/24/2015,2015,04,201504,43020,13,351.17,5
563,4/24/2015,2015,04,201504,43021,4,290.7,13
564,4/24/2015,2015,04,201504,43022,10,333.71,3
565,4/24/2015,2015,04,201504,43023,9,397.59,10
566,4/24/2015,2015,04,201504,42755,6,773.08,12
567,4/24/2015,2015,04,201504,42756,14,387.06,9
568,4/24/2015,2015,04,201504,42762,8,1568.85,13
569,4/24/2015,2015,04,201504,42763,5,1335.75,9
570,4/24/2015,2015,04,201504,42764,5,1013.19,3
571,4/24/2015,2015,04,201504,42765,5,1291.04,6
572,4/24/2015,2015,04,201504,42766,15,5199.58,9
573,4/24/2015,2015,04,201504,42769,3,2256.64,12
574,4/24/2015,2015,04,201504,42770,5,2809.14,4
575,4/24/2015,2015,04,201504,42774,5,3780.36,12
576,4/24/2015,2015,04,201504,42776,2,1014.11,10
577,4/24/2015,2015,04,201504,42777,7,1847.51,12
578,4/24/2015,2015,04,201504,42778,8,2118.85,7
579,4/24/2015,2015,04,201504,42780,4,,13
580,4/24/2015,2015,04,201504,42781,19,1628.45,12
581,4/24/2015,2015,04,201504,42782,10,2691.85,7
582,4/24/2015,2015,04,201504,42783,6,1662.95,12
583,4/24/2015,2015,04,201504,42784,2,1236.03,14
584,4/24/2015,2015,04,201504,42785,6,1013.82,4
585,4/24/2015,2015,04,201504,42786,6,548.41,6
586,4/24/2015,2015,04,201504,42789,3,174.26,11
587,4/24/2015,2015,04,201504,42790,5,559.98,14
588,4/24/2015,2015,04,201504,42792,10,353.3,9
589,4/24/2015,2015,04,201504,42793,6,599.65,1
590,4/24/2015,2015,04,201504,42794,6,226.64,5
591,4/24/2015,2015,04,201504,42798,4,943.42,14
592,4/24/2015,2015,04,201504,42799,16,1008.7,12
593,4/24/2015,2015,04,201504,42851,9,105.18,10
594,4/24/2015,2015,04,201504,42926,12,54.57,13
595,4/24/2015,2015,04,201504,42927,4,66.93,3
596,4/24/2015,2015,04,201504,42930,3,122.61,13
597,4/24/2015,2015,04,201504,42931,22,200.13,7
598,4/24/2015,2015,04,201504,42853,8,577.44,9
599,4/24/2015,2015,04,201504,42870,14,118.3,12
600,4/24/2015,2015,04,201504,42901,12,141.54,10
601,4/24/2015,2015,04,201504,42928,14,76.97,10
602,4/24/2015,2015,04,201504,42976,4,164.54,7
603,4/24/2015,2015,04,201504,42977,5,71.84,6
604,4/24/2015,2015,04,201504,42978,7,68.41,8
605,4/24/2015,2015,04,201504,42981,8,41.1,4
606,5/29/2015,2015,05,201505,42833,3,610.53,11
607,5/29/2015,2015,05,201505,42835,11,564.98,13
608,5/29/2015,2015,05,201505,42836,11,553.46,7
609,5/29/2015,2015,05,201505,42838,20,676.69,3
610,5/29/2015,2015,05,201505,42840,9,273.4,13
611,5/29/2015,2015,05,201505,42841,2,263.02,5
612,5/29/2015,2015,05,201505,42842,2,233.36,12
613,5/29/2015,2015,05,201505,42843,20,505.05,11
614,5/29/2015,2015,05,201505,42844,12,1123.93,8
615,5/29/2015,2015,05,201505,42845,6,605.59,10
616,5/29/2015,2015,05,201505,42846,2,1954.74,5
617,5/29/2015,2015,05,201505,42847,15,1919,2
618,5/29/2015,2015,05,201505,42857,8,428.54,2
619,5/29/2015,2015,05,201505,42860,10,382.31,11
620,5/29/2015,2015,05,201505,42863,6,300.61,3
621,5/29/2015,2015,05,201505,42983,10,226.54,6
622,5/29/2015,2015,05,201505,42984,4,155.31,6
623,5/29/2015,2015,05,201505,42907,4,309.65,4
624,5/29/2015,2015,05,201505,42910,2,1007.32,10
625,5/29/2015,2015,05,201505,42913,9,97400,5
626,5/29/2015,2015,05,201505,42916,15,967.33,11
627,5/29/2015,2015,05,201505,42917,4,93250.3,11
628,5/29/2015,2015,05,201505,42918,2,586.43,10
629,5/29/2015,2015,05,201505,42919,16,411.79,6
630,5/29/2015,2015,05,201505,42920,12,554.95,9
631,5/29/2015,2015,05,201505,42921,10,505.44,11
632,5/29/2015,2015,05,201505,42922,14,514.94,3
633,5/29/2015,2015,05,201505,42923,3,558.93,13
634,5/29/2015,2015,05,201505,42925,11,1.86,6
635,5/29/2015,2015,05,201505,42933,7,782.72,11
636,5/29/2015,2015,05,201505,42934,8,1338.68,4
637,5/29/2015,2015,05,201505,42935,5,1840.48,2
638,5/29/2015,2015,05,201505,42941,5,2219.14,2
639,5/29/2015,2015,05,201505,42942,11,1983.39,8
640,5/29/2015,2015,05,201505,42943,17,1647.86,3
641,5/29/2015,2015,05,201505,42944,8,2637.48,1
642,5/29/2015,2015,05,201505,42946,8,1579.95,3
643,5/29/2015,2015,05,201505,42947,5,1924.61,5
644,5/29/2015,2015,05,201505,42949,4,1491.58,10
645,5/29/2015,2015,05,201505,42950,7,1942.3,8
646,5/29/2015,2015,05,201505,42953,14,2562.62,11
647,5/29/2015,2015,05,201505,42955,7,1622.23,11
648,5/29/2015,2015,05,201505,42959,3,3055.59,5
649,5/29/2015,2015,05,201505,42960,19,2964.04,7
650,5/29/2015,2015,05,201505,42962,5,1706.42,11
651,5/29/2015,2015,05,201505,42965,11,163168,11
652,5/29/2015,2015,05,201505,42966,9,2280.15,5
653,5/29/2015,2015,05,201505,42971,18,1935.41,2
654,5/29/2015,2015,05,201505,42972,15,1728.79,3
655,5/29/2015,2015,05,201505,43028,9,694.65,11
656,5/29/2015,2015,05,201505,43031,4,910.56,9
657,5/29/2015,2015,05,201505,43033,20,770.68,7
658,5/29/2015,2015,05,201505,43037,11,817.25,12
659,5/29/2015,2015,05,201505,43039,16,568.82,4
660,5/29/2015,2015,05,201505,43040,3,475.19,6
661,5/29/2015,2015,05,201505,43041,6,603.03,3
662,5/29/2015,2015,05,201505,43042,3,874.07,9
663,5/29/2015,2015,05,201505,43043,16,784.94,8
664,5/29/2015,2015,05,201505,42817,8,591.99,4
665,5/29/2015,2015,05,201505,42818,16,1446.17,10
666,5/29/2015,2015,05,201505,42821,9,516.74,2
667,5/29/2015,2015,05,201505,42822,5,635.39,8
668,5/29/2015,2015,05,201505,42823,3,616.27,1
669,5/29/2015,2015,05,201505,42828,12,643.28,14
670,5/29/2015,2015,05,201505,42829,2,718.75,5
671,5/29/2015,2015,05,201505,42848,8,1089.52,3
672,5/29/2015,2015,05,201505,42810,7,862.71,11
673,5/29/2015,2015,05,201505,42814,12,250.11,10
674,5/29/2015,2015,05,201505,42815,6,447.74,8
675,5/29/2015,2015,05,201505,42902,2,177.53,5
676,5/29/2015,2015,05,201505,42904,9,92.04,4
677,5/29/2015,2015,05,201505,42905,5,347.54,6
678,5/29/2015,2015,05,201505,42737,8,1268.4,14
679,5/29/2015,2015,05,201505,42865,8,124.05,6
680,5/29/2015,2015,05,201505,42869,8,122.49,2
681,5/29/2015,2015,05,201505,42872,1,342.53,7
682,5/29/2015,2015,05,201505,42875,7,399.43,4
683,5/29/2015,2015,05,201505,42877,5,418.21,4
684,5/29/2015,2015,05,201505,42878,14,384.4,11
685,5/29/2015,2015,05,201505,42883,7,373.82,9
686,5/29/2015,2015,05,201505,42884,12,357.23,13
687,5/29/2015,2015,05,201505,42886,17,358.45,6
688,5/29/2015,2015,05,201505,42889,9,316.67,4
689,5/29/2015,2015,05,201505,42890,4,390.3,9
690,5/29/2015,2015,05,201505,42891,15,322.97,13
691,5/29/2015,2015,05,201505,42895,4,364.83,13
692,5/29/2015,2015,05,201505,42896,27,381.18,12
693,5/29/2015,2015,05,201505,42897,8,353.09,8
694,5/29/2015,2015,05,201505,42898,7,342.47,7
695,5/29/2015,2015,05,201505,42986,4,243.3,2
696,5/29/2015,2015,05,201505,42987,3,286.59,7
697,5/29/2015,2015,05,201505,42992,4,411.48,1
698,5/29/2015,2015,05,201505,42994,8,453.33,1
699,5/29/2015,2015,05,201505,43000,2,278.69,8
700,5/29/2015,2015,05,201505,43001,9,420.79,1
701,5/29/2015,2015,05,201505,43002,8,307.23,10
702,5/29/2015,2015,05,201505,43003,3,348.95,7
703,5/29/2015,2015,05,201505,43004,2,268.95,3
704,5/29/2015,2015,05,201505,43006,7,398.81,14
705,5/29/2015,2015,05,201505,43007,11,246.47,13
706,5/29/2015,2015,05,201505,43008,4,271.97,7
707,5/29/2015,2015,05,201505,43009,28,439.67,13
708,5/29/2015,2015,05,201505,43010,23,309.15,2
709,5/29/2015,2015,05,201505,43014,11,311.64,2
710,5/29/2015,2015,05,201505,43015,5,335.98,13
711,5/29/2015,2015,05,201505,43016,6,311.88,7
712,5/29/2015,2015,05,201505,43019,8,320.13,12
713,5/29/2015,2015,05,201505,43021,10,,3
714,5/29/2015,2015,05,201505,43022,8,275.11,6
715,5/29/2015,2015,05,201505,43024,5,341.8,12
716,5/29/2015,2015,05,201505,43025,4,343.47,4
717,5/29/2015,2015,05,201505,43026,22,419.93,9
718,5/29/2015,2015,05,201505,42756,5,463.23,4
719,5/29/2015,2015,05,201505,42757,9,1127.91,5
720,5/29/2015,2015,05,201505,42761,6,1084.54,1
721,5/29/2015,2015,05,201505,42763,17,1278.07,12
722,5/29/2015,2015,05,201505,42767,10,2492.02,12
723,5/29/2015,2015,05,201505,42768,8,1355.69,11
724,5/29/2015,2015,05,201505,42769,5,2053.9,8
725,5/29/2015,2015,05,201505,42770,5,2296.43,5
726,5/29/2015,2015,05,201505,42772,10,4098.87,4
727,5/29/2015,2015,05,201505,42776,12,960.38,6
728,5/29/2015,2015,05,201505,42777,10,1870.91,5
729,5/29/2015,2015,05,201505,42778,15,1982.57,8
730,5/29/2015,2015,05,201505,42779,13,7062.9,5
731,5/29/2015,2015,05,201505,42780,12,2694.41,6
732,5/29/2015,2015,05,201505,42781,8,1562.37,5
733,5/29/2015,2015,05,201505,42782,3,2347.42,13
734,5/29/2015,2015,05,201505,42787,7,1040.12,10
735,5/29/2015,2015,05,201505,42790,8,542.36,6
736,5/29/2015,2015,05,201505,42791,10,185.16,8
737,5/29/2015,2015,05,201505,42793,9,662.22,6
738,5/29/2015,2015,05,201505,42794,5,185.32,13
739,5/29/2015,2015,05,201505,42798,5,1003.18,14
740,5/29/2015,2015,05,201505,42800,2,,2
741,5/29/2015,2015,05,201505,42801,14,2042.86,8
742,5/29/2015,2015,05,201505,42851,33,82.78,13
743,5/29/2015,2015,05,201505,42927,9,59.78,8
744,5/29/2015,2015,05,201505,42929,11,205.3,2
745,5/29/2015,2015,05,201505,42930,19,98.19,11
746,5/29/2015,2015,05,201505,42852,7,104.15,2
747,5/29/2015,2015,05,201505,42853,3,453.15,10
748,5/29/2015,2015,05,201505,42854,4,851.85,8
749,5/29/2015,2015,05,201505,42870,9,122.8,9
750,5/29/2015,2015,05,201505,42899,1,151.74,12
751,5/29/2015,2015,05,201505,42900,11,189.7,10
752,5/29/2015,2015,05,201505,42928,11,92.9,9
753,5/29/2015,2015,05,201505,42973,4,,12
754,5/29/2015,2015,05,201505,42975,31,,2
755,5/29/2015,2015,05,201505,42978,8,72.42,5
756,5/29/2015,2015,05,201505,42980,31,80.96,10
757,5/29/2015,2015,05,201505,42981,3,39.2,12
758,6/26/2015,2015,06,201506,42832,7,597.21,2
759,6/26/2015,2015,06,201506,42833,4,651.02,8
760,6/26/2015,2015,06,201506,42834,10,569.04,13
761,6/26/2015,2015,06,201506,42837,6,316.04,3
762,6/26/2015,2015,06,201506,42838,23,709.49,11
763,6/26/2015,2015,06,201506,42841,8,219.14,13
764,6/26/2015,2015,06,201506,42842,2,23712,3
765,6/26/2015,2015,06,201506,42843,6,508.98,10
766,6/26/2015,2015,06,201506,42844,5,1434.44,8
767,6/26/2015,2015,06,201506,42846,4,1997.22,2
768,6/26/2015,2015,06,201506,42855,10,832.25,2
769,6/26/2015,2015,06,201506,42856,3,373.54,2
770,6/26/2015,2015,06,201506,42858,11,323.98,5
771,6/26/2015,2015,06,201506,42859,7,460.52,2
772,6/26/2015,2015,06,201506,42860,32,395.94,3
773,6/26/2015,2015,06,201506,42863,4,309.19,6
774,6/26/2015,2015,06,201506,42983,2,260.9,5
775,6/26/2015,2015,06,201506,42984,4,202.81,9
776,6/26/2015,2015,06,201506,42907,12,,5
777,6/26/2015,2015,06,201506,42911,1,1087.65,7
778,6/26/2015,2015,06,201506,42915,14,1348.23,6
779,6/26/2015,2015,06,201506,42917,7,93842.6,7
780,6/26/2015,2015,06,201506,42919,1,477.67,12
781,6/26/2015,2015,06,201506,42920,4,537.49,12
782,6/26/2015,2015,06,201506,42923,20,585.51,12
783,6/26/2015,2015,06,201506,42936,14,2174.1,11
784,6/26/2015,2015,06,201506,42937,7,1507.38,5
785,6/26/2015,2015,06,201506,42939,11,2099.57,2
786,6/26/2015,2015,06,201506,42942,4,1823.18,6
787,6/26/2015,2015,06,201506,42943,3,1335.93,2
788,6/26/2015,2015,06,201506,42944,16,2559.88,5
789,6/26/2015,2015,06,201506,42949,2,1387.46,1
790,6/26/2015,2015,06,201506,42951,4,2233.95,3
791,6/26/2015,2015,06,201506,42958,13,2780.67,9
792,6/26/2015,2015,06,201506,42959,10,2876.45,3
793,6/26/2015,2015,06,201506,42964,9,1746.77,8
794,6/26/2015,2015,06,201506,42966,11,2488,12
795,6/26/2015,2015,06,201506,42967,10,2635.75,10
796,6/26/2015,2015,06,201506,42969,10,3040.36,5
797,6/26/2015,2015,06,201506,42971,3,1681.2,11
798,6/26/2015,2015,06,201506,42972,24,1951.32,7
799,6/26/2015,2015,06,201506,43028,5,675.9,3
800,6/26/2015,2015,06,201506,43032,3,743.37,4
801,6/26/2015,2015,06,201506,43033,6,744.09,14
802,6/26/2015,2015,06,201506,43034,20,703.15,1
803,6/26/2015,2015,06,201506,43035,12,731.56,12
804,6/26/2015,2015,06,201506,43036,17,585.08,9
805,6/26/2015,2015,06,201506,43037,11,760.71,1
806,6/26/2015,2015,06,201506,43038,11,804.14,13
807,6/26/2015,2015,06,201506,43039,10,530.18,14
808,6/26/2015,2015,06,201506,43041,4,602.62,12
809,6/26/2015,2015,06,201506,43043,9,837.64,3
810,6/26/2015,2015,06,201506,42816,7,917.26,3
811,6/26/2015,2015,06,201506,42820,11,497.76,7
812,6/26/2015,2015,06,201506,42823,18,605.47,12
813,6/26/2015,2015,06,201506,42826,7,412.11,5
814,6/26/2015,2015,06,201506,42828,8,627.23,2
815,6/26/2015,2015,06,201506,42829,3,600.21,12
816,6/26/2015,2015,06,201506,42830,14,340.21,4
817,6/26/2015,2015,06,201506,42831,6,247.52,13
818,6/26/2015,2015,06,201506,42812,8,260.58,5
819,6/26/2015,2015,06,201506,42814,12,246.76,13
820,6/26/2015,2015,06,201506,42902,4,18061,4
821,6/26/2015,2015,06,201506,42903,23,,3
822,6/26/2015,2015,06,201506,42904,7,81.15,6
823,6/26/2015,2015,06,201506,42905,8,300.21,11
824,6/26/2015,2015,06,201506,42906,3,205.14,9
825,6/26/2015,2015,06,201506,42737,9,1242.87,3
826,6/26/2015,2015,06,201506,42865,4,142.29,1
827,6/26/2015,2015,06,201506,42866,4,151.52,13
828,6/26/2015,2015,06,201506,42867,14,120.93,10
829,6/26/2015,2015,06,201506,42868,2,130.87,14
830,6/26/2015,2015,06,201506,42869,10,119.8,2
831,6/26/2015,2015,06,201506,42872,3,339.61,11
832,6/26/2015,2015,06,201506,42873,2,369.98,6
833,6/26/2015,2015,06,201506,42877,4,381.35,5
834,6/26/2015,2015,06,201506,42878,1,358.18,10
835,6/26/2015,2015,06,201506,42879,6,438.13,4
836,6/26/2015,2015,06,201506,42880,10,403.14,5
837,6/26/2015,2015,06,201506,42886,8,332.52,11
838,6/26/2015,2015,06,201506,42887,9,388.39,14
839,6/26/2015,2015,06,201506,42889,4,393.32,10
840,6/26/2015,2015,06,201506,42892,13,,8
841,6/26/2015,2015,06,201506,42893,8,342.53,10
842,6/26/2015,2015,06,201506,42897,8,360.13,13
843,6/26/2015,2015,06,201506,42898,1,403.86,3
844,6/26/2015,2015,06,201506,42985,3,953.33,12
845,6/26/2015,2015,06,201506,42987,6,277.19,9
846,6/26/2015,2015,06,201506,42989,8,310.46,2
847,6/26/2015,2015,06,201506,42993,3,367.85,5
848,6/26/2015,2015,06,201506,42994,9,43227,3
849,6/26/2015,2015,06,201506,42995,3,268.39,4
850,6/26/2015,2015,06,201506,42997,15,304.74,12
851,6/26/2015,2015,06,201506,42998,27,401.52,6
852,6/26/2015,2015,06,201506,43003,13,334.46,12
853,6/26/2015,2015,06,201506,43005,1,270.46,12
854,6/26/2015,2015,06,201506,43007,5,310.4,1
855,6/26/2015,2015,06,201506,43010,5,258.4,9
856,6/26/2015,2015,06,201506,43011,1,241.41,14
857,6/26/2015,2015,06,201506,43012,15,344.59,8
858,6/26/2015,2015,06,201506,43013,3,216.45,10
859,6/26/2015,2015,06,201506,43015,12,324.93,13
860,6/26/2015,2015,06,201506,43016,10,322.02,10
861,6/26/2015,2015,06,201506,43021,8,339.46,3
862,6/26/2015,2015,06,201506,43023,10,436.51,2
863,6/26/2015,2015,06,201506,42754,5,790.6,2
864,6/26/2015,2015,06,201506,42756,6,498.34,1
865,6/26/2015,2015,06,201506,42757,15,1379.91,3
866,6/26/2015,2015,06,201506,42758,2,1449.81,1
867,6/26/2015,2015,06,201506,42760,11,1108.65,10
868,6/26/2015,2015,06,201506,42761,2,905.26,8
869,6/26/2015,2015,06,201506,42762,4,1320.61,11
870,6/26/2015,2015,06,201506,42763,12,1503.53,14
871,6/26/2015,2015,06,201506,42764,25,900.6,8
872,6/26/2015,2015,06,201506,42767,11,2187.53,12
873,6/26/2015,2015,06,201506,42769,4,2003.16,4
874,6/26/2015,2015,06,201506,42775,5,2520.01,5
875,6/26/2015,2015,06,201506,42776,24,974.44,7
876,6/26/2015,2015,06,201506,42778,4,2089.95,8
877,6/26/2015,2015,06,201506,42779,5,6369.29,12
878,6/26/2015,2015,06,201506,42781,2,1320.04,10
879,6/26/2015,2015,06,201506,42782,4,2422.17,3
880,6/26/2015,2015,06,201506,42785,10,1040.29,11
881,6/26/2015,2015,06,201506,42786,4,568.73,5
882,6/26/2015,2015,06,201506,42787,4,1085.15,8
883,6/26/2015,2015,06,201506,42789,5,138.46,9
884,6/26/2015,2015,06,201506,42791,9,197.23,7
885,6/26/2015,2015,06,201506,42792,2,356.07,7
886,6/26/2015,2015,06,201506,42794,8,228.9,10
887,6/26/2015,2015,06,201506,42795,13,398.32,4
888,6/26/2015,2015,06,201506,42797,2,3027.48,3
889,6/26/2015,2015,06,201506,42799,16,1205.63,12
890,6/26/2015,2015,06,201506,42800,20,1186.31,11
891,6/26/2015,2015,06,201506,42801,9,2186.17,6
892,6/26/2015,2015,06,201506,42850,4,195.72,3
893,6/26/2015,2015,06,201506,42926,4,52.17,6
894,6/26/2015,2015,06,201506,42929,8,221.04,12
895,6/26/2015,2015,06,201506,42930,2,,4
896,6/26/2015,2015,06,201506,42931,12,230.83,2
897,6/26/2015,2015,06,201506,42853,7,441.74,4
898,6/26/2015,2015,06,201506,42854,3,862.19,14
899,6/26/2015,2015,06,201506,42870,4,116.74,10
900,6/26/2015,2015,06,201506,42901,13,154.63,13
901,6/26/2015,2015,06,201506,42974,5,129.96,13
902,6/26/2015,2015,06,201506,42975,12,146.24,11
903,6/26/2015,2015,06,201506,42979,30,70.1,3
904,6/26/2015,2015,06,201506,42982,5,8.57,7
905,7/31/2015,2015,07,201507,42834,2,498.61,11
906,7/31/2015,2015,07,201507,42835,9,580.08,2
907,7/31/2015,2015,07,201507,42837,11,272.26,12
908,7/31/2015,2015,07,201507,42838,10,616.88,7
909,7/31/2015,2015,07,201507,42839,13,251.3,12
910,7/31/2015,2015,07,201507,42840,10,261.79,4
911,7/31/2015,2015,07,201507,42841,10,236.95,11
912,7/31/2015,2015,07,201507,42842,9,,2
913,7/31/2015,2015,07,201507,42843,10,486.06,3
914,7/31/2015,2015,07,201507,42844,7,1107.85,14
915,7/31/2015,2015,07,201507,42858,13,391.14,2
916,7/31/2015,2015,07,201507,42860,18,375.95,14
917,7/31/2015,2015,07,201507,42861,3,392.58,3
918,7/31/2015,2015,07,201507,42862,12,334.63,7
919,7/31/2015,2015,07,201507,42983,7,257.9,6
920,7/31/2015,2015,07,201507,42907,5,290.54,6
921,7/31/2015,2015,07,201507,42908,7,1035.65,8
922,7/31/2015,2015,07,201507,42911,5,1170.09,12
923,7/31/2015,2015,07,201507,42912,10,999.58,4
924,7/31/2015,2015,07,201507,42913,5,933.93,3
925,7/31/2015,2015,07,201507,42915,3,,4
926,7/31/2015,2015,07,201507,42916,2,945.78,5
927,7/31/2015,2015,07,201507,42917,1,106943,4
928,7/31/2015,2015,07,201507,42919,18,443.81,5
929,7/31/2015,2015,07,201507,42922,4,534.76,7
930,7/31/2015,2015,07,201507,42923,4,460.46,12
931,7/31/2015,2015,07,201507,42924,9,396.86,2
932,7/31/2015,2015,07,201507,42925,8,2.06,6
933,7/31/2015,2015,07,201507,42933,27,795.74,10
934,7/31/2015,2015,07,201507,42935,3,1940.17,2
935,7/31/2015,2015,07,201507,42936,17,2767.7,9
936,7/31/2015,2015,07,201507,42937,10,1619.98,12
937,7/31/2015,2015,07,201507,42939,13,,9
938,7/31/2015,2015,07,201507,42940,12,1602.77,12
939,7/31/2015,2015,07,201507,42942,6,1755.46,8
940,7/31/2015,2015,07,201507,42945,10,2152.07,12
941,7/31/2015,2015,07,201507,42947,13,2356.42,8
942,7/31/2015,2015,07,201507,42951,10,2086.51,10
943,7/31/2015,2015,07,201507,42952,2,2629.17,9
944,7/31/2015,2015,07,201507,42954,4,1943.67,14
945,7/31/2015,2015,07,201507,42956,11,1333.74,10
946,7/31/2015,2015,07,201507,42958,5,2375.76,4
947,7/31/2015,2015,07,201507,42961,25,2013.52,14
948,7/31/2015,2015,07,201507,42963,5,1738.98,7
949,7/31/2015,2015,07,201507,42964,5,2008.9,8
950,7/31/2015,2015,07,201507,42966,11,2636.16,14
951,7/31/2015,2015,07,201507,42967,10,2516.93,10
952,7/31/2015,2015,07,201507,42969,7,305429,5
953,7/31/2015,2015,07,201507,42971,12,1801.8,2
954,7/31/2015,2015,07,201507,43029,15,773.83,2
955,7/31/2015,2015,07,201507,43030,14,908.72,8
956,7/31/2015,2015,07,201507,43031,7,919.87,1
957,7/31/2015,2015,07,201507,43034,12,709.6,2
958,7/31/2015,2015,07,201507,43039,10,,6
959,7/31/2015,2015,07,201507,42816,12,772.55,2
960,7/31/2015,2015,07,201507,42818,14,1250.27,6
961,7/31/2015,2015,07,201507,42820,2,398.42,7
962,7/31/2015,2015,07,201507,42821,9,480.43,10
963,7/31/2015,2015,07,201507,42822,10,589.78,6
964,7/31/2015,2015,07,201507,42830,4,347.71,6
965,7/31/2015,2015,07,201507,42811,40,1770.82,5
